"Id";"Esfera";"Municipio";"Estado";"Nome";"Sigla";"Url Curta";"Gestão"
"uncme-1219";"municipal";"Santana";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SANTANA - BA";"CME-SANTANA-BA";"santana-ba";"PRESIDENTE: NEIDE DA SILVA CARACIOLA"
"uncme-1220";"municipal";"Santana do Acaraú";"CE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SANTANA DO ACARAÚ - CE";"CME-SANTANA-DO-ACARAÚ-CE";"santanadoacarau-ce";"PRESIDENTE: MARIA VALQUIRIA AGUIAR"
"uncme-1221";"municipal";"Santana do Ipanema";"AL";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SANTANA DO IPANEMA - AL";"CME-SANTANA-DO-IPANEMA-AL";"santanadoipanema-al";"PRESIDENTE: ANA LÚCIA DA SILVA"
"uncme-1222";"municipal";"Santana do Livramento";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SANTANA DO LIVRAMENTO - RS";"CME-SANTANA-DO-LIVRAMENTO-RS";"santanadolivramento-rs";"PRESIDENTE: LILIANE NOBRE SEVERO"
"uncme-1223";"municipal";"Santana do Mundaú";"AL";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SANTANA DO MUNDAÚ - AL";"CME-SANTANA-DO-MUNDAÚ-AL";"santanadomundau-al";"PRESIDENTE: ANA MARIA CAVALCANTI MONTENEGRO MENESES"
"uncme-1224";"municipal";"Santana do São Francisco";"SE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SANTANA DO SÃO FRANCISCO - SE";"CME-SANTANA-DO-SÃO-FRANCISCO-SE";"santanadosaofrancisco-se";"PRESIDENTE: JOELMA DE OLIVEIRA SALES"
"uncme-1225";"municipal";"Santana do Seridó";"RN";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SANTANA DO SERIDÓ - RN";"CME-SANTANA-DO-SERIDÓ-RN";"santanadoserido-rn";"PRESIDENTE: LUZIA BEZERRA  SANTOS"
"uncme-1226";"municipal";"Santanópolis";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SANTANÓPOLIS - BA";"CME-SANTANÓPOLIS-BA";"santanopolis-ba";"PRESIDENTE: WEBER GOMES DA SILVA"
"uncme-1227";"municipal";"Santarém";"PA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SANTARÉM - PA";"CME-SANTARÉM-PA";"santarem-pa";"PRESIDENTE: GREICE JUREMA DE FREITAS GOCH"
"uncme-1228";"municipal";"Santiago";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SANTIAGO - RS";"CME-SANTIAGO-RS";"santiago-rs";"PRESIDENTE: MARIA SALÉTI REOLON"
"uncme-1229";"municipal";"Santo Amaro";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SANTO AMARO - BA";"CME-SANTO-AMARO-BA";"santoamaro-ba";"PRESIDENTE: NEILZA AMADO DAS DORES LÔBO "
"uncme-1230";"municipal";"Santo Amaro das Brotas";"SE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SANTO AMARO DAS BROTAS - SE";"CME-SANTO-AMARO-DAS-BROTAS-SE";"santoamarodasbrotas-se";"PRESIDENTE: ARIOSVALDO CORREIA DOS SANTOS"
"uncme-1231";"municipal";"Santo Antônio de Pádua";"RJ";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SANTO ANTÔNIO DE PÁDUA - RJ";"CME-SANTO-ANTÔNIO-DE-PÁDUA-RJ";"santoantoniodepadua-rj";"PRESIDENTE: WELLYNGTON TEIXEIRA GOUVÊA"
"uncme-1232";"municipal";"Santo Antônio do Descoberto";"GO";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SANTO ANTÔNIO DO DESCOBERTO - GO";"CME-SANTO-ANTÔNIO-DO-DESCOBERTO-GO";"santoantoniododescoberto-go";"PRESIDENTE: IVONALDO DA SILVA "
"uncme-1233";"municipal";"Santo Estêvão";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SANTO ESTÊVÃO - BA";"CME-SANTO-ESTÊVÃO-BA";"santoestevao-ba";"PRESIDENTE: GILVA SANTOS CARDOSO DE OLIVEIRA"
"uncme-1234";"municipal";"Santos";"SP";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SANTOS - SP";"CME-SANTOS-SP";"santos-sp";"PRESIDENTE: EVA CRISTINA DE CARVALHO SOUZA MENDES"
"uncme-1235";"municipal";"São Benedito";"CE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO BENEDITO - CE";"CME-SÃO-BENEDITO-CE";"saobenedito-ce";"PRESIDENTE: MARIA ZELIA RIBEIRO PAIVA"
"uncme-1236";"municipal";"São Bento do Una";"PE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO BENTO DO UNA - PE";"CME-SÃO-BENTO-DO-UNA-PE";"saobentodouna-pe";"PRESIDENTE: MARIA MITHIÊ DE MORAES LOPES"
"uncme-1237";"municipal";"São Bernardo";"MA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO BERNARDO - MA";"CME-SÃO-BERNARDO-MA";"saobernardo-ma";"PRESIDENTE: ELONEIDA MARIA DE CARVALHO SPINDOLA"
"uncme-1238";"municipal";"São Bernardo do Campo";"SP";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO BERNARDO DO CAMPO - SP";"CME-SÃO-BERNARDO-DO-CAMPO-SP";"saobernardodocampo-sp";"PRESIDENTE: MARCELO GAMA DOS REIS"
"uncme-1239";"municipal";"São Borja";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO BORJA - RS";"CME-SÃO-BORJA-RS";"saoborja-rs";"PRESIDENTE: ADILCE TERESINHA FLORES WOICICHOSKI"
"uncme-1240";"municipal";"São Cristóvão";"SE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO CRISTÓVÃO - SE";"CME-SÃO-CRISTÓVÃO-SE";"saocristovao-se";"PRESIDENTE: JOÃO ADOLFO SILVA SILVEIRA"
"uncme-1241";"municipal";"São Desidério";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO DESIDÉRIO - BA";"CME-SÃO-DESIDÉRIO-BA";"saodesiderio-ba";"PRESIDENTE: GRASIELLA PEREIRA DOS SANTOS"
"uncme-1242";"municipal";"São Domingos";"SE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO DOMINGOS - SE";"CME-SÃO-DOMINGOS-SE";"saodomingos-se";"PRESIDENTE: JOSEILDES DOS SANTOS"
"uncme-1243";"municipal";"São Felipe d'Oeste";"RO";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO FELIPE D'OESTE - RO";"CME-SÃO-FELIPE-D'OESTE-RO";"saofeliped'oeste-ro";"PRESIDENTE: EDIVALDO RAPOSO DA ROCHA"
"uncme-1244";"municipal";"São Félix";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO FÉLIX - BA";"CME-SÃO-FÉLIX-BA";"saofelix-ba";"PRESIDENTE: ANA MARIA ARAÚJO LUTTIGARDS"
"uncme-1245";"municipal";"São Félix do Araguaia";"MT";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO FÉLIX DO ARAGUAIA - MT";"CME-SÃO-FÉLIX-DO-ARAGUAIA-MT";"saofelixdoaraguaia-mt";"PRESIDENTE: MATUZALÉM PEREIRA LUBSCHINSKI MILHOMEM"
"uncme-1246";"municipal";"São Fernando";"RN";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO FERNANDO - RN";"CME-SÃO-FERNANDO-RN";"saofernando-rn";"PRESIDENTE: FRANÇOIS PIERRE DESSOLES MONTEIRO"
"uncme-1247";"municipal";"São Francisco";"PB";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO FRANCISCO - PB";"CME-SÃO-FRANCISCO-PB";"saofrancisco-pb";"PRESIDENTE: KARGIAN MARTINS MARQUES"
"uncme-1248";"municipal";"São Francisco";"SE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO FRANCISCO - SE";"CME-SÃO-FRANCISCO-SE";"saofrancisco-se";"PRESIDENTE: HOZANA VIEIRA PANDA BARBOSA"
"uncme-1249";"municipal";"São Francisco do Conde";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO FRANCISCO DO CONDE - BA";"CME-SÃO-FRANCISCO-DO-CONDE-BA";"saofranciscodoconde-ba";"PRESIDENTE: JOSAIRA XAVIER "
"uncme-1250";"municipal";"São Francisco do Oeste";"RN";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO FRANCISCO DO OESTE - RN";"CME-SÃO-FRANCISCO-DO-OESTE-RN";"saofranciscodooeste-rn";"PRESIDENTE: PAULO RICARDO DE FREITAS"
"uncme-1251";"municipal";"São Francisco do Sul";"SC";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO FRANCISCO DO SUL - SC";"CME-SÃO-FRANCISCO-DO-SUL-SC";"saofranciscodosul-sc";"PRESIDENTE: DIONISE DE RAMOS"
"uncme-1252";"municipal";"São Gabriel";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO GABRIEL - RS";"CME-SÃO-GABRIEL-RS";"saogabriel-rs";"PRESIDENTE: LARISSA CATARINA GRÄFF DE MELLO"
"uncme-1253";"municipal";"São Gabriel";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO GABRIEL - BA";"CME-SÃO-GABRIEL-BA";"saogabriel-ba";"PRESIDENTE: IVETE NUNES RIBEIRO"
"uncme-1254";"municipal";"São Gabriel da Cachoeira";"AM";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO GABRIEL DA CACHOEIRA - AM";"CME-SÃO-GABRIEL-DA-CACHOEIRA-AM";"saogabrieldacachoeira-am";"PRESIDENTE: CLOVIS BATISTA MAIA "
"uncme-1255";"municipal";"São Gabriel do Oeste";"MS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO GABRIEL DO OESTE - MS";"CME-SÃO-GABRIEL-DO-OESTE-MS";"saogabrieldooeste-ms";"PRESIDENTE: NILSA PROSPERO DE ANDRADE"
"uncme-1256";"municipal";"São Gonçalo";"RJ";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO GONÇALO - RJ";"CME-SÃO-GONÇALO-RJ";"saogoncalo-rj";"PRESIDENTE: SANDRA MARIA DOS SANTOS TEIXEIRA"
"uncme-1257";"municipal";"São Gonçalo do Amarante";"CE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO GONÇALO DO AMARANTE - CE";"CME-SÃO-GONÇALO-DO-AMARANTE-CE";"saogoncalodoamarante-ce";"PRESIDENTE: SILVANA MARIA SOARES PARENTE"
"uncme-1258";"municipal";"São Gonçalo dos Campos";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO GONÇALO DOS CAMPOS - BA";"CME-SÃO-GONÇALO-DOS-CAMPOS-BA";"saogoncalodoscampos-ba";"PRESIDENTE: ALEXANDRA FALCÃO DA SILVA"
"uncme-1259";"municipal";"São João da Paraúna";"GO";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO JOÃO DA PARAÚNA - GO";"CME-SÃO-JOÃO-DA-PARAÚNA-GO";"saojoaodaparauna-go";"PRESIDENTE: LUCAS DE SOUSA MATOS "
"uncme-1260";"municipal";"São João de Meriti";"RJ";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO JOÃO DE MERITI - RJ";"CME-SÃO-JOÃO-DE-MERITI-RJ";"saojoaodemeriti-rj";"PRESIDENTE: ROSEMARY MARQUES LYRIO"
"uncme-1261";"municipal";"São João do Cariri";"PB";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO JOÃO DO CARIRI - PB";"CME-SÃO-JOÃO-DO-CARIRI-PB";"saojoaodocariri-pb";"PRESIDENTE: JOSICLEIDE CAVALCANTE GUIMARAES"
"uncme-1262";"municipal";"São João do Jaguaribe";"CE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO JOÃO DO JAGUARIBE - CE";"CME-SÃO-JOÃO-DO-JAGUARIBE-CE";"saojoaodojaguaribe-ce";"PRESIDENTE: MARIA LUCINEIDE JERÔNIMO CHAVES"
"uncme-1263";"municipal";"São João do Rio do Peixe";"PB";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO JOÃO DO RIO DO PEIXE - PB";"CME-SÃO-JOÃO-DO-RIO-DO-PEIXE-PB";"saojoaodoriodopeixe-pb";"PRESIDENTE: FLAVIA DE SOUSA ABREU"
"uncme-1264";"municipal";"São João do Sabugi";"RN";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO JOÃO DO SABUGI - RN";"CME-SÃO-JOÃO-DO-SABUGI-RN";"saojoaodosabugi-rn";"PRESIDENTE: ANA CÉLIA ARAÚJO DE OLIVEIRA"
"uncme-1265";"municipal";"São Joaquim de Bicas";"MG";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO JOAQUIM DE BICAS - MG";"CME-SÃO-JOAQUIM-DE-BICAS-MG";"saojoaquimdebicas-mg";"PRESIDENTE: DANIELA GONÇALVES JOAQUIM"
"uncme-1266";"municipal";"São José da Laje";"AL";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO JOSÉ DA LAJE - AL";"CME-SÃO-JOSÉ-DA-LAJE-AL";"saojosedalaje-al";"PRESIDENTE: ELIANE SOUZA DE FREITAS"
"uncme-1267";"municipal";"São José da Vitória";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO JOSÉ DA VITÓRIA - BA";"CME-SÃO-JOSÉ-DA-VITÓRIA-BA";"saojosedavitoria-ba";"PRESIDENTE: ELIETE PEREIRA LIMA"
"uncme-1268";"municipal";"São José do Jacuípe";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO JOSÉ DO JACUÍPE - BA";"CME-SÃO-JOSÉ-DO-JACUÍPE-BA";"saojosedojacuipe-ba";"PRESIDENTE: JOSE MILTON MASCARENHAS MARTINS"
"uncme-1269";"municipal";"São José do Povo";"MT";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO JOSÉ DO POVO - MT";"CME-SÃO-JOSÉ-DO-POVO-MT";"saojosedopovo-mt";"PRESIDENTE: MARIA DE LOURDES GUIMARÃES RODRIGUES"
"uncme-1270";"municipal";"São José do Rio Claro";"MT";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO JOSÉ DO RIO CLARO - MT";"CME-SÃO-JOSÉ-DO-RIO-CLARO-MT";"saojosedorioclaro-mt";"PRESIDENTE: CLAUDIVAM DE ARAÚJO GERICÓ"
"uncme-1271";"municipal";"São José do Rio Pardo";"SP";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO JOSÉ DO RIO PARDO - SP";"CME-SÃO-JOSÉ-DO-RIO-PARDO-SP";"saojosedoriopardo-sp";"PRESIDENTE: MILTON HERRERA PEREIRA ROMERO"
"uncme-1272";"municipal";"São José do Rio Preto";"SP";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO JOSÉ DO RIO PRETO - SP";"CME-SÃO-JOSÉ-DO-RIO-PRETO-SP";"saojosedoriopreto-sp";"PRESIDENTE: MARIA DAS GRAÇAS DO CARMO BERTASSO"
"uncme-1273";"municipal";"São José dos Campos";"SP";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO JOSÉ DOS CAMPOS - SP";"CME-SÃO-JOSÉ-DOS-CAMPOS-SP";"saojosedoscampos-sp";"PRESIDENTE: SUMARA MENDES COSTA"
"uncme-1274";"municipal";"São José dos Pinhais";"PR";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO JOSÉ DOS PINHAIS - PR";"CME-SÃO-JOSÉ-DOS-PINHAIS-PR";"saojosedospinhais-pr";"PRESIDENTE: ANA LUCIA RODRIGUES"
"uncme-1275";"municipal";"São Leopoldo";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO LEOPOLDO - RS";"CME-SÃO-LEOPOLDO-RS";"saoleopoldo-rs";"PRESIDENTE: FABIANE BITELLO PEDRO"
"uncme-1276";"municipal";"São Lourenço da Mata";"PE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO LOURENÇO DA MATA - PE";"CME-SÃO-LOURENÇO-DA-MATA-PE";"saolourencodamata-pe";"PRESIDENTE: ZENILDO JOSÉ BARBOSA"
"uncme-1277";"municipal";"São Luís de Montes Belos";"GO";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO LUÍS DE MONTES BELOS - GO";"CME-SÃO-LUÍS-DE-MONTES-BELOS-GO";"saoluisdemontesbelos-go";"PRESIDENTE: MARCIEL FERREIRA DA SILVA "
"uncme-1278";"municipal";"São Luís do Curu";"CE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO LUÍS DO CURU - CE";"CME-SÃO-LUÍS-DO-CURU-CE";"saoluisdocuru-ce";"PRESIDENTE: AURILENE FERREIRA TORRES"
"uncme-1279";"municipal";"São Luís do Quitunde";"AL";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO LUÍS DO QUITUNDE - AL";"CME-SÃO-LUÍS-DO-QUITUNDE-AL";"saoluisdoquitunde-al";"PRESIDENTE: JOSEFA ZELINA TELES DA SILVA"
"uncme-1280";"municipal";"São Luís Gonzaga do Maranhão";"MA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO LUÍS GONZAGA DO MARANHÃO - MA";"CME-SÃO-LUÍS-GONZAGA-DO-MARANHÃO-MA";"saoluisgonzagadomaranhao-ma";"PRESIDENTE: OSVALDO  DE AMORIM CORRÊA"
"uncme-1281";"municipal";"São Luiz";"RR";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO LUIZ - RR";"CME-SÃO-LUIZ-RR";"saoluiz-rr";"PRESIDENTE: VIVIANE GONCALVES LIMA "
"uncme-1282";"municipal";"São Manuel";"SP";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO MANUEL - SP";"CME-SÃO-MANUEL-SP";"saomanuel-sp";"PRESIDENTE: CASSANDRA MARIA CONTINI"
"uncme-1283";"municipal";"São Marcos";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO MARCOS - RS";"CME-SÃO-MARCOS-RS";"saomarcos-rs";"PRESIDENTE: GRAZIELA ZATTA"
"uncme-1284";"municipal";"São Miguel das Matas";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO MIGUEL DAS MATAS - BA";"CME-SÃO-MIGUEL-DAS-MATAS-BA";"saomigueldasmatas-ba";"PRESIDENTE: GIVALDO PEREIRA REIS"
"uncme-1285";"municipal";"São Miguel de Taipu";"PB";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO MIGUEL DE TAIPU - PB";"CME-SÃO-MIGUEL-DE-TAIPU-PB";"saomigueldetaipu-pb";"PRESIDENTE: ABRAAO CLEMENTINO DA SILVA"
"uncme-1286";"municipal";"São Miguel do Aleixo";"SE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO MIGUEL DO ALEIXO - SE";"CME-SÃO-MIGUEL-DO-ALEIXO-SE";"saomigueldoaleixo-se";"PRESIDENTE: MARIA DA CONCEIÇÃO VASCONCELOS"
"uncme-1287";"municipal";"São Miguel do Guaporé";"RO";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO MIGUEL DO GUAPORÉ - RO";"CME-SÃO-MIGUEL-DO-GUAPORÉ-RO";"saomigueldoguapore-ro";"PRESIDENTE: CLECI FOSS DE MORAIS"
"uncme-1288";"municipal";"São Miguel do Passa Quatro";"GO";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO MIGUEL DO PASSA QUATRO - GO";"CME-SÃO-MIGUEL-DO-PASSA-QUATRO-GO";"saomigueldopassaquatro-go";"PRESIDENTE: JOSY DE JESUS VIEIRA"
"uncme-1289";"municipal";"São Miguel do Tapuio";"PI";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO MIGUEL DO TAPUIO - PI";"CME-SÃO-MIGUEL-DO-TAPUIO-PI";"saomigueldotapuio-pi";"PRESIDENTE: MARIA DO SOCORRO PEREIRA MORENO RODRIGUES DE SOUSA"
"uncme-1290";"municipal";"São Miguel dos Campos";"AL";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO MIGUEL DOS CAMPOS - AL";"CME-SÃO-MIGUEL-DOS-CAMPOS-AL";"saomigueldoscampos-al";"PRESIDENTE: TEREZA CRISTINA CALIXTO CAVALCANTE"
"uncme-1291";"municipal";"São Miguel dos Milagres";"AL";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO MIGUEL DOS MILAGRES - AL";"CME-SÃO-MIGUEL-DOS-MILAGRES-AL";"saomigueldosmilagres-al";"PRESIDENTE: JOSE ALBERIANO NOBRE DO NASCIMENTO"
"uncme-1292";"municipal";"São Paulo";"SP";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO PAULO - SP";"CME-SÃO-PAULO-SP";"saopaulo-sp";"PRESIDENTE: SUELI APARECIDA DE PAULA MONDINI"
"uncme-1293";"municipal";"São Paulo de Olivença";"AM";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO PAULO DE OLIVENÇA - AM";"CME-SÃO-PAULO-DE-OLIVENÇA-AM";"saopaulodeolivenca-am";"PRESIDENTE: ROCILDORABELO ROCHA"
"uncme-1294";"municipal";"São Pedro da Água Branca";"MA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO PEDRO DA ÁGUA BRANCA - MA";"CME-SÃO-PEDRO-DA-ÁGUA-BRANCA-MA";"saopedrodaaguabranca-ma";"PRESIDENTE: MARIA IEDA SOUSA DE ARAÚJO"
"uncme-1295";"municipal";"São Pedro da Aldeia";"RJ";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO PEDRO DA ALDEIA - RJ";"CME-SÃO-PEDRO-DA-ALDEIA-RJ";"saopedrodaaldeia-rj";"PRESIDENTE: RACHEL DE OLIVEIRA DE JESUS"
"uncme-1296";"municipal";"São Pedro do Piauí";"PI";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO PEDRO DO PIAUÍ - PI";"CME-SÃO-PEDRO-DO-PIAUÍ-PI";"saopedrodopiaui-pi";"PRESIDENTE: SOCORRO PEREIRA DA SILVA TEIXEIRA "
"uncme-1297";"municipal";"São Raimundo Nonato";"PI";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO RAIMUNDO NONATO - PI";"CME-SÃO-RAIMUNDO-NONATO-PI";"saoraimundononato-pi";"PRESIDENTE: RITA DE CASSIA PAIVA SOUZA RIBEIRO"
"uncme-1298";"municipal";"São Roque";"SP";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO ROQUE - SP";"CME-SÃO-ROQUE-SP";"saoroque-sp";"PRESIDENTE: CARLA GISELE DA SILVA BRUNO"
"uncme-1299";"municipal";"São Sebastião";"SP";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO SEBASTIÃO - SP";"CME-SÃO-SEBASTIÃO-SP";"saosebastiao-sp";"PRESIDENTE: ROSA MARIA STABILE"
"uncme-1300";"municipal";"São Sebastião";"AL";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO SEBASTIÃO - AL";"CME-SÃO-SEBASTIÃO-AL";"saosebastiao-al";"PRESIDENTE: LUSINETE MARIA MONTEIRO DE BARROS "
"uncme-1301";"municipal";"São Sebastião do Caí";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO SEBASTIÃO DO CAÍ - RS";"CME-SÃO-SEBASTIÃO-DO-CAÍ-RS";"saosebastiaodocai-rs";"PRESIDENTE: ILSSE SANTINA COSTA DA SILVA"
"uncme-1302";"municipal";"São Sebastião do Tocantins";"TO";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO SEBASTIÃO DO TOCANTINS - TO";"CME-SÃO-SEBASTIÃO-DO-TOCANTINS-TO";"saosebastiaodotocantins-to";"PRESIDENTE: EDNA PEREIRA DA SILVA"
"uncme-1303";"municipal";"São Sepé";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO SEPÉ - RS";"CME-SÃO-SEPÉ-RS";"saosepe-rs";"PRESIDENTE: ALCINA JACIL ALVES BITENCOURT"
"uncme-1304";"municipal";"São Tiago";"MG";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO TIAGO - MG";"CME-SÃO-TIAGO-MG";"saotiago-mg";"PRESIDENTE: ANTÔNIA MARIA DE RESENDE"
"uncme-1305";"municipal";"São Valentim do Sul";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SÃO VALENTIM DO SUL - RS";"CME-SÃO-VALENTIM-DO-SUL-RS";"saovalentimdosul-rs";"PRESIDENTE: ANGELA LUÍSA ORTOLAN"
"uncme-1306";"municipal";"Sapé";"PB";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SAPÉ - PB";"CME-SAPÉ-PB";"sape-pb";"PRESIDENTE: LUCIA MARIA PEREIRA LEITE"
"uncme-1307";"municipal";"Sapiranga";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SAPIRANGA - RS";"CME-SAPIRANGA-RS";"sapiranga-rs";"PRESIDENTE: JULIANA CRISTINA FEYH"
"uncme-1308";"municipal";"Sapucaia do Sul";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SAPUCAIA DO SUL - RS";"CME-SAPUCAIA-DO-SUL-RS";"sapucaiadosul-rs";"PRESIDENTE: MÁRCIA JOSANA MIRANDA DE ALMEIDA"
"uncme-1309";"municipal";"Saquarema";"RJ";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SAQUAREMA - RJ";"CME-SAQUAREMA-RJ";"saquarema-rj";"PRESIDENTE: GESSILDO MENDES JUNIOR"
"uncme-1310";"municipal";"Sarandi";"PR";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SARANDI - PR";"CME-SARANDI-PR";"sarandi-pr";"PRESIDENTE: LINDAMIL APARECIDA BERTON"
"uncme-1311";"municipal";"Sarandi";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SARANDI - RS";"CME-SARANDI-RS";"sarandi-rs";"PRESIDENTE: RITA CLEUZE DE ZORZI PIGOZZO"
"uncme-1312";"municipal";"Satuba";"AL";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SATUBA - AL";"CME-SATUBA-AL";"satuba-al";"PRESIDENTE: AGNANMIR ROCHA PEREIRA LESSA"
"uncme-1313";"municipal";"Saúde";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SAÚDE - BA";"CME-SAÚDE-BA";"saude-ba";"PRESIDENTE: ALINE BARROS DO NASCIMENTO"
"uncme-1314";"municipal";"Seabra";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SEABRA - BA";"CME-SEABRA-BA";"seabra-ba";"PRESIDENTE: CRISTINA ALICE CUNHA RIBEIRO"
"uncme-1315";"municipal";"Sebastião Laranjeiras";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SEBASTIÃO LARANJEIRAS - BA";"CME-SEBASTIÃO-LARANJEIRAS-BA";"sebastiaolaranjeiras-ba";"PRESIDENTE: VALDIRENE PEREIRA CARLOS GUIMARÃES"
"uncme-1316";"municipal";"Sede Nova";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE SEDE NOVA - RS";"CME-SEDE-NOVA-RS";"sedenova-rs";"PRESIDENTE: LUCAS CASSIANO TADIA SEIDEL"
